uhia_code ,ar_name,en_name ,category,,,,,,,,,,,,,,,,,,
UHIA-2175,صبغة أشعة رنين (الجادولينيوم),Gadolinium contrast,الأشعة-صبغة,,,,,,,,,,,,,,,,,,
UHIA-2031,وظائف التنفس,Pulmonary Function Test (PFT),عيادة الصدر,,,,,,,,,,,,,,,,,,
UHIA-2032,قياس قوة عضلات التنفس,Evaluating functions of the muscles involved in breathing,عيادة الصدر,,,,,,,,,,,,,,,,,,
UHIA-2033,تخلل الغازات في الرئة,Diffusion capacity (DLCO),عيادة الصدر,,,,,,,,,,,,,,,,,,
UHIA-2036,غسيل المعدة,GASTRIC LAVAGE,خدمات الطوارئ والاستقبال,,,,,,,,,,,,,,,,,,
UHIA-2085,اشعة للفم بثلاثة اوضاع,Panorama X-Ray,فحوصات متنوعة بقسم الاشعة,,,,,,,,,,,,,,,,,,
UHIA-1922,بذل للجيوب الأنفية جهتين,paranasal sinuses aspiration (bilateral),عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1923,بذل للجيوب الأنفية جهة واحدة,paranasal sinuses aspiration (unilateral),عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1924,أخذ عينة بمخدر,Biopsy (local anesthesia)  ENT clinic,عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1925,زوائد أنفية جهة واحدة,Nasal polypectomy (unilateral),عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1926,زوائد أنفية جهتين,Nasal polypectomy (bilateral),عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1927,اختبار توازن,Videonystagmography,عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1928,حقن الأذن الوسطى بجاراميسين,Injection into middle ear using Gentamicin,عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1929,حشو الأذن,Ear Packing,عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1930,جلسة توازن لعلاج الدوار الموضعي,Training for sensations associated with vestibular functions,عيادة الأنف والأذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1532,اختبار كامل لجهاز السمع والتوازن,Full Assessment Of Hearing And Equilibrium Functions,عيادة الانف والاذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1533,مقياس السمع بواسطة جهاز رسم السمع عن طريق جذع المخ,Audiometry Brainstem Response ( ABR ),عيادة الانف والاذن والحنجرة,,,,,,,,,,,,,,,,,,
UHIA-1914,استئصال ظفر غائر بمخدر موضعي (شامل),Excision of ingrowing nail - local anesthesia,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1916,استئصال كيس دهني أو الياف (شامل),Excision of Lipoma ,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1491,غيار جراحي صغير,Small Dressing,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1492,غيار جراحي متوسط,Medium Dressing,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1493,غيار جراحي كبير,Large Dressing,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1567,استخراج جسم غريب سطحي,Removal Of Foreign Body From Skin And Subcutaneous Tissue,عيادة الجراحة العامة,,,,,,,,,,,,,,,,,,
UHIA-1931,حقن موضعي تحت الجلد,Intracutaneous local injection,عيادة الجلدية,,,,,,,,,,,,,,,,,,
UHIA-1564,كي سنطه / عين سمكة ,Cauterization Of Callosity / Wart,عيادة الجلدية,,,,,,,,,,,,,,,,,,
UHIA-1565,دياثرمى للزوائد الجلدية,Diatherma Skin Tags,عيادة الجلدية,,,,,,,,,,,,,,,,,,
UHIA-1894,استئصال ندبة مشوهة تحت مخدر موضعي,Excision of Scar under local anesthesia,عيادة الحروق,,,,,,,,,,,,,,,,,,
UHIA-1895,غيار على حرق كبير أكثر من 10% وأقل من 20%,Burn dressing (Large) (more than 20% - less than 10% ),عيادة الحروق,,,,,,,,,,,,,,,,,,
UHIA-1896,غيار على حرق من 5% إلى 10%,Burn dressing (more than 5% - less than 10% ),عيادة الحروق,,,,,,,,,,,,,,,,,,
UHIA-1873,اختبار قناة دمعية,Lacrimal duct probing,عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1500,كشف ضغط العين,Intraocular Pressure Test ( Iop ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1501,كشف مجال ابصار للعينين ملون,Visual Field Examination -( Both Eyes),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1506,جلسة ليزر للعينين ( أرجون / ياج),Yag / Argon Session ( Both Eyes ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1509,قياس قوة عدسة العين,A-Scan Biometry ( Lens Power ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1511,رسم كهربائي للعصب البصرى VEP للعين الواحدة,Visual Evoked Potential ( Vep ) ( One Eye ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1512,رسم شبكية العين (الكهربائي ),Electroretinogram ( ERG ) ( One Eye ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1513,رسم شبكية 2 عين (الكهربائي ),Electroretinogram ( ERG ) ( Both Eyes ),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1514,رسم شبكية وعصب وعضلات العين,Electrophysiological Measurement Of Ocular Muscles Or Tendons,عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1515,قياس سمك القرنية للعين الواحدة,Corneal Pachymetry (One Eye),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1516,قياس سمك القرنية (عينين),Corneal Pachymetry (Both Eyes),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1524,ازالة الحبوب أو الأورام البسيطة بالجفن,Removal Of P.T.D (Post Trachomatous Concretions),عيادة الرمد,,,,,,,,,,,,,,,,,,
UHIA-1971,اختبار استجابة الأذن الداخلية,Otoacoustic Emission,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1973,تقييم شامل لطنين الأذن,Tinnitus assessment,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1976,جلسة تأهيل مرضى الطنين ( جلسة واحدة),TRT ( Tinnitus retraining therapy ) - one session,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1981,قياس الاستجابة العضلية المثارة لجهاز الاتزان,Auditory Brain Stem Responses,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1989,اختبار وظائف قناة استاكيوس,Eustachian Tube Function Test,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1990,برمجة لجهاز مزروع بالخارج أول مرة كبار,Adjustment of implanted assistive product - Adult,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1991,برمجة لجهاز مزروع بالخارج أول مرة صغار,Adjustment of implanted assistive product - Child,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1992,برمجة لجهاز قوقعة بعد انتهاء الصفقة جلسة متابعة كبار,Cochlear implant programing,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-2002,تأهيل الاتزان / جلسة علاجية,BALANCE TRAINING - therapeutic therapy,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-1917,شد جلدي في العيادة,Indirect or skin traction of upper limb,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1919,تقوية الجبس,Cast support,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1920,رباط ثلاثي بالركبة,Triple layer bandage,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1921,رفع مثبتات معدنية بدون تخدير,Fixator removal (Without aesthesia),عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1550,جبيرة تحت الركبة,Below Knee Splint,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1551,جبيرة فوق الركبة,Above Knee Splint,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1552,جبيرة تحت الكوع,Below Elbow Splint,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1553,جبيرة فوق الكوع ,Above Elbow Splint,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1554,رباط ترقوة,Clavicle Strapping,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1556,جبس فوق الكوع ,Above Elbow Cast,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1558,جبس فوق الركبة ,Above Knee Cast,عيادة العظام,,,,,,,,,,,,,,,,,,
UHIA-1934,عينة من عنق الرحم - بطانة الرحم,Endometrial biopsy,عيادة النساء والتوليد,,,,,,,,,,,,,,,,,,
UHIA-1935,عينة من عنق الرحم على شريحة زجاجية,Cervix biopsy,عيادة النساء والتوليد,,,,,,,,,,,,,,,,,,
UHIA-1936,متابعة الحمل بالموجات الصوتية عدد 12 زيارة,Pregnancy follow up package includes US (12 Visits),عيادة النساء والتوليد,,,,,,,,,,,,,,,,,,
UHIA-1897,اختبار ستانفورد بنيه الصورة الخامسة للذكاء,Stanford Binet intelligence scale fifth form,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1898,مقياس بيك للاكتئاب,Beck depression inventory,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1899,مقياس هاملتون للقلق,HMA-A Hamilton Anxiety rating scale,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1900,مقياس الوسواس القهري,Obsessive compulsive disorder,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1901,المقابلة الشخصية الإكلينيكية للاضطراب الشخصي,Clinical interview for Personality disorder,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1902,اختبار التوحد للأطفال,CARS ( Childhood autism rating scale),عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1903,اختبار اضطراب المسلك,Conduct disorder test,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1904,مقايس اضطرابات فرط الحركة وتشتت الانتباه,ADHA Attention deficit hyperactivity disorder,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1905,مقياس شدة الادمان,ASI Addictive severity index,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1906,مقياس ايزنك للشخصية,Eysenck personality questionnaire,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1907,مقياس الاكتئاب للأطفال,Depression scale questionnaire for children,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1908,اختبار وكسلر للذاكرة,Wechsler intelligence scale for children,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1909,اختبار الشخصية متعددة الأوجه,MMPI Minnesota multiphasic personality inventory,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1910,جلسات معرفي سلوكي,CBT Cognitive behavioral therapy,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1911,جلسات دعم نفس,Psychological support therapy,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1912,جلسات تعديل سلوك أطفال,children behavior modification therapy,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1913,جلسات استرخاء,Relaxation therapy,عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1536,رسم المخ الرقمي اثناء النوم,Sleep Electroencephalography ( Sleep EEG ),عيادة النفسية والعصبية,,,,,,,,,,,,,,,,,,
UHIA-1998,جلسه متابعه و تدريب لاستخدام برامج تأهيل السمع المركزي,Follow up session for evaluation for central hearing impairment Program,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-2000,جلسة إرشادية لتقييم السمع المركزي بعد التدريب ( تأهيل سمعي مركزي بالكمبيوتر للتأخر الدراسي و اللغوي),Counseling session for evaluation for central hearing impairment - post-training,عيادة السمعيات,,,,,,,,,,,,,,,,,,
UHIA-3662,رسم أعصاب - طرف واحد (شامل المستلزمات),Nerve Conduction Study (NCS )- one Limb (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3663,رسم أعصاب - طرفين (شامل المستلزمات),Nerve Conduction Study (NCS )- Two Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3664,رسم أعصاب - ثلاثة أطراف (شامل المستلزمات),Nerve Conduction Study (NCS )- Three Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3665,رسم أعصاب - أربعة أطراف (شامل المستلزمات),Nerve Conduction Study (NCS )- Four Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3666,رسم أعصاب - للضفيرة العصبية (شامل المستلزمات),Nerve Conduction Study (NCS )- Nerve plexus  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3667,رسم عضلات - طرف واحد (شامل المستلزمات),Electromyogram (EMG)- one Limb  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3668,رسم عضلات - طرفين (شامل المستلزمات),Electromyogram (EMG)- Two Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3669,رسم عضلات - ثلاثة أطراف (شامل المستلزمات),Electromyogram (EMG)- Three Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-3670,رسم عضلات - أربعة أطراف (شامل المستلزمات),Electromyogram (EMG)- Four Limbs  (Includes the consumables),عيادة المخ والأعصاب,,,,,,,,,,,,,,,,,,
UHIA-1665,صورة دم كاملة ,Complete Blood Picture (CBC),التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1666,هيموجلوبين,Hemoglobin (HB),التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1667,عدد كرات دم بيضاء كلى ونوعى ,TLC/ Differential,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1668,عدد الصفائح الدموية,Platelet Count,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1669,خلايا شبكية,Reticulocytes,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1670,اختبار معامل ريزوس,Rhesus factor (RH),التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1671,فصائل الدم و اختبار معامل ريزوس,Blood Grouping & Rh,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-3763,فصائل الدم,Blood Grouping ,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1672,اختبار التوافق للدم,Cross Matching,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1673,اختبار كومب مباشر ,Direct Coomb’S Test,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1674,اختبار كومب غير مباشر,Indirect Coomb’S Test ,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1675,اختبار ملاريا ,Malaria Test,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1676,سرعة الترسيب,Erythrocyte sedimentation rate (ESR),التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1678,سرعة تجلط الدم,Clotting Time ,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1679,سرعة النزف ,Bleeding Time,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1680, خلايا منجلية ,Sickle Cell,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1681,هشاشة أو مرونة كرات الدم الحمراء,Osmotic Fragility,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1682,فحص إنزيم أنيميا الفول ,G6PD (glucose-6-phosphate dehydrogenase),التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1683,فحوصات تخثر الدم,PT – PTT – INR,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1684,دي دايمر,D-Dimer,التحاليل الطبية,,,,,,,,,,,,,,,,,,
UHIA-1685,سكر عشوائي بالدم ,Random Blood Sugar,التحاليل الطبية,,,,,,,,,,,,,,,,,,
